2020-04-02 11:26:35,207----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /favicon.ico HTTP/1.1" 302 0 
2020-04-02 11:26:35,214----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /static/favicon.ico HTTP/1.1" 200 1424 
2020-04-02 11:26:36,438----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: /index.html 
2020-04-02 11:26:36,439----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /index.html HTTP/1.1" 404 3405 
2020-04-02 11:26:43,543----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /index HTTP/1.1" 200 12390 
2020-04-02 11:26:43,576----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /welcome HTTP/1.1" 200 7961 
2020-04-02 11:26:50,911----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: /index.html 
2020-04-02 11:26:50,912----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /index.html HTTP/1.1" 404 3405 
2020-04-02 11:26:56,437----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: /index.html 
2020-04-02 11:26:56,438----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /index.html HTTP/1.1" 404 3405 
2020-04-02 11:27:05,255----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: /index.html 
2020-04-02 11:27:05,255----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /index.html HTTP/1.1" 404 3405 
2020-04-02 11:28:13,361----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: /index.html 
